,unique_id,forecast_month,forecast_data,forecast_quantity
4621,"Road-650 Red, 62_Health Spa, Limited_Canada",2,2014-07-01,6.0
4622,"Road-650 Red, 62_Health Spa, Limited_Canada",3,2014-08-01,6.0
4623,"Road-650 Red, 62_Highway Bike Shop_California",1,2014-06-01,1.0
4624,"Road-650 Red, 62_Highway Bike Shop_California",2,2014-07-01,1.0
4625,"Road-650 Red, 62_Highway Bike Shop_California",3,2014-08-01,1.0
4626,"Road-650 Red, 62_Larger Cycle Shop_New York",1,2014-06-01,11.0
4627,"Road-650 Red, 62_Larger Cycle Shop_New York",2,2014-07-01,11.0
4628,"Road-650 Red, 62_Larger Cycle Shop_New York",3,2014-08-01,11.0
4629,"Road-650 Red, 62_Lease-a-Bike Shop_Connecticut",1,2014-06-01,4.0
4630,"Road-650 Red, 62_Lease-a-Bike Shop_Connecticut",2,2014-07-01,4.0
4631,"Road-650 Red, 62_Lease-a-Bike Shop_Connecticut",3,2014-08-01,4.0
4632,"Road-650 Red, 62_New and Used Bicycles_North Carolina",1,2014-06-01,4.0
4633,"Road-650 Red, 62_New and Used Bicycles_North Carolina",2,2014-07-01,4.0
4634,"Road-650 Red, 62_New and Used Bicycles_North Carolina",3,2014-08-01,4.0
4635,"Road-650 Red, 62_Painters Bicycle Specialists_Connecticut",1,2014-06-01,3.0
4636,"Road-650 Red, 62_Painters Bicycle Specialists_Connecticut",2,2014-07-01,3.0
4637,"Road-650 Red, 62_Painters Bicycle Specialists_Connecticut",3,2014-08-01,3.0
4638,"Road-650 Red, 62_Preferred Bikes_California",1,2014-06-01,1.0
4639,"Road-650 Red, 62_Preferred Bikes_California",2,2014-07-01,1.0
4640,"Road-650 Red, 62_Preferred Bikes_California",3,2014-08-01,1.0
4641,"Road-650 Red, 62_Primary Bike Distributors_Canada",1,2014-06-01,3.0
4642,"Road-650 Red, 62_Primary Bike Distributors_Canada",2,2014-07-01,3.0
4643,"Road-650 Red, 62_Primary Bike Distributors_Canada",3,2014-08-01,3.0
4644,"Road-650 Red, 62_Remarkable Bike Store_Nevada",1,2014-06-01,2.0
4645,"Road-650 Red, 62_Remarkable Bike Store_Nevada",2,2014-07-01,2.0
4646,"Road-650 Red, 62_Remarkable Bike Store_Nevada",3,2014-08-01,2.0
4647,"Road-650 Red, 62_Retail Mall_Canada",1,2014-06-01,4.0
4648,"Road-650 Red, 62_Retail Mall_Canada",2,2014-07-01,4.0
4649,"Road-650 Red, 62_Retail Mall_Canada",3,2014-08-01,4.0
4650,"Road-650 Red, 62_Retail Sales and Service_New Hampshire",1,2014-06-01,4.0
4651,"Road-650 Red, 62_Retail Sales and Service_New Hampshire",2,2014-07-01,4.0
4652,"Road-650 Red, 62_Retail Sales and Service_New Hampshire",3,2014-08-01,4.0
4653,"Road-650 Red, 62_Rewarding Activities Company_Canada",1,2014-06-01,3.0
4654,"Road-650 Red, 62_Rewarding Activities Company_Canada",2,2014-07-01,3.0
4655,"Road-650 Red, 62_Rewarding Activities Company_Canada",3,2014-08-01,3.0
4656,"Road-650 Red, 62_Riders Company_Minnesota",1,2014-06-01,2.0
4657,"Road-650 Red, 62_Riders Company_Minnesota",2,2014-07-01,2.0
4658,"Road-650 Red, 62_Riders Company_Minnesota",3,2014-08-01,2.0
4659,"Road-650 Red, 62_Separate Parts Corporation_California",1,2014-06-01,3.0
4660,"Road-650 Red, 62_Separate Parts Corporation_California",2,2014-07-01,3.0
4661,"Road-650 Red, 62_Separate Parts Corporation_California",3,2014-08-01,3.0
4662,"Road-650 Red, 62_Seventh Bike Store_New Hampshire",1,2014-06-01,1.0
4663,"Road-650 Red, 62_Seventh Bike Store_New Hampshire",2,2014-07-01,1.0
4664,"Road-650 Red, 62_Seventh Bike Store_New Hampshire",3,2014-08-01,1.0
4665,"Road-650 Red, 62_Sure & Reliable Sporting Goods_Washington",1,2014-06-01,4.0
4666,"Road-650 Red, 62_Sure & Reliable Sporting Goods_Washington",2,2014-07-01,4.0
4667,"Road-650 Red, 62_Sure & Reliable Sporting Goods_Washington",3,2014-08-01,4.0
4668,"Road-650 Red, 62_Tenth Bike Store_Canada",1,2014-06-01,3.0
4669,"Road-650 Red, 62_Tenth Bike Store_Canada",2,2014-07-01,3.0
4670,"Road-650 Red, 62_Tenth Bike Store_Canada",3,2014-08-01,3.0
4671,"Road-650 Red, 62_Thorough Parts and Repair Services_Washington",1,2014-06-01,1.0
4672,"Road-650 Red, 62_Thorough Parts and Repair Services_Washington",2,2014-07-01,1.0
4673,"Road-650 Red, 62_Thorough Parts and Repair Services_Washington",3,2014-08-01,1.0
4674,"Road-650 Red, 62_Totes & Baskets Company_Texas",1,2014-06-01,1.0
4675,"Road-650 Red, 62_Totes & Baskets Company_Texas",2,2014-07-01,1.0
4676,"Road-650 Red, 62_Totes & Baskets Company_Texas",3,2014-08-01,1.0
4677,"Road-650 Red, 62_Wholesale Bikes_Massachusetts",1,2014-06-01,2.0
4678,"Road-650 Red, 62_Wholesale Bikes_Massachusetts",2,2014-07-01,2.0
4679,"Road-650 Red, 62_Wholesale Bikes_Massachusetts",3,2014-08-01,2.0
4680,"Sport-100 Helmet, Black_Advanced Bike Components_Texas",1,2014-06-01,8.0
4681,"Sport-100 Helmet, Black_Advanced Bike Components_Texas",2,2014-07-01,8.0
4682,"Sport-100 Helmet, Black_Advanced Bike Components_Texas",3,2014-08-01,8.0
4683,"Sport-100 Helmet, Black_Area Bike Accessories_California",1,2014-06-01,8.0
4684,"Sport-100 Helmet, Black_Area Bike Accessories_California",2,2014-07-01,8.0
4685,"Sport-100 Helmet, Black_Area Bike Accessories_California",3,2014-08-01,8.0
4686,"Sport-100 Helmet, Black_Better Bike Shop_Georgia",1,2014-06-01,9.0
4687,"Sport-100 Helmet, Black_Better Bike Shop_Georgia",2,2014-07-01,9.0
4688,"Sport-100 Helmet, Black_Better Bike Shop_Georgia",3,2014-08-01,9.0
4689,"Sport-100 Helmet, Black_Bike Dealers Association_New Mexico",1,2014-06-01,4.0
4690,"Sport-100 Helmet, Black_Bike Dealers Association_New Mexico",2,2014-07-01,4.0
4691,"Sport-100 Helmet, Black_Bike Dealers Association_New Mexico",3,2014-08-01,4.0
4692,"Sport-100 Helmet, Black_Bikes and Motorbikes_Canada",1,2014-06-01,16.0
4693,"Sport-100 Helmet, Black_Bikes and Motorbikes_Canada",2,2014-07-01,16.0
4694,"Sport-100 Helmet, Black_Bikes and Motorbikes_Canada",3,2014-08-01,16.0
4695,"Sport-100 Helmet, Black_Citywide Service and Repair_Canada",1,2014-06-01,8.0
4696,"Sport-100 Helmet, Black_Citywide Service and Repair_Canada",2,2014-07-01,8.0
4697,"Sport-100 Helmet, Black_Citywide Service and Repair_Canada",3,2014-08-01,8.0
4698,"Sport-100 Helmet, Black_Commerce Bicycle Specialists_United Kingdom",1,2014-06-01,3.0
4699,"Sport-100 Helmet, Black_Commerce Bicycle Specialists_United Kingdom",2,2014-07-01,3.0
4700,"Sport-100 Helmet, Black_Commerce Bicycle Specialists_United Kingdom",3,2014-08-01,3.0
4701,"Sport-100 Helmet, Black_Corner Bicycle Supply_Canada",1,2014-06-01,7.0
4702,"Sport-100 Helmet, Black_Corner Bicycle Supply_Canada",2,2014-07-01,7.0
4703,"Sport-100 Helmet, Black_Corner Bicycle Supply_Canada",3,2014-08-01,7.0
4704,"Sport-100 Helmet, Black_Eastside Department Store_California",1,2014-06-01,11.0
4705,"Sport-100 Helmet, Black_Eastside Department Store_California",2,2014-07-01,11.0
4706,"Sport-100 Helmet, Black_Eastside Department Store_California",3,2014-08-01,11.0
4707,"Sport-100 Helmet, Black_Exhilarating Cycles_Michigan",1,2014-06-01,4.0
4708,"Sport-100 Helmet, Black_Exhilarating Cycles_Michigan",2,2014-07-01,4.0
4709,"Sport-100 Helmet, Black_Exhilarating Cycles_Michigan",3,2014-08-01,4.0
4710,"Sport-100 Helmet, Black_Fabrikam Inc., West_Michigan",1,2014-06-01,5.0
4711,"Sport-100 Helmet, Black_Fabrikam Inc., West_Michigan",2,2014-07-01,5.0
4712,"Sport-100 Helmet, Black_Fabrikam Inc., West_Michigan",3,2014-08-01,5.0
4713,"Sport-100 Helmet, Black_Farthermost Bike Shop_California",1,2014-06-01,9.0
4714,"Sport-100 Helmet, Black_Farthermost Bike Shop_California",2,2014-07-01,9.0
4715,"Sport-100 Helmet, Black_Farthermost Bike Shop_California",3,2014-08-01,9.0
4716,"Sport-100 Helmet, Black_Fashionable Department Stores_New York",1,2014-06-01,11.0
4717,"Sport-100 Helmet, Black_Fashionable Department Stores_New York",2,2014-07-01,11.0
4718,"Sport-100 Helmet, Black_Fashionable Department Stores_New York",3,2014-08-01,11.0
4719,"Sport-100 Helmet, Black_Field Trip Store_Colorado",1,2014-06-01,3.0
4720,"Sport-100 Helmet, Black_Field Trip Store_Colorado",2,2014-07-01,3.0
4721,"Sport-100 Helmet, Black_Field Trip Store_Colorado",3,2014-08-01,3.0
4722,"Sport-100 Helmet, Black_First Bike Store_Missouri",1,2014-06-01,3.0
4723,"Sport-100 Helmet, Black_First Bike Store_Missouri",2,2014-07-01,3.0
4724,"Sport-100 Helmet, Black_First Bike Store_Missouri",3,2014-08-01,3.0
4725,"Sport-100 Helmet, Black_Futuristic Sport Distributors_Colorado",1,2014-06-01,13.0
4726,"Sport-100 Helmet, Black_Futuristic Sport Distributors_Colorado",2,2014-07-01,13.0
4727,"Sport-100 Helmet, Black_Futuristic Sport Distributors_Colorado",3,2014-08-01,13.0
4728,"Sport-100 Helmet, Black_General Supplies_Canada",1,2014-06-01,7.0
4729,"Sport-100 Helmet, Black_General Supplies_Canada",2,2014-07-01,7.0
4730,"Sport-100 Helmet, Black_General Supplies_Canada",3,2014-08-01,7.0
4731,"Sport-100 Helmet, Black_Initial Bike Company_Colorado",1,2014-06-01,3.0
4732,"Sport-100 Helmet, Black_Initial Bike Company_Colorado",2,2014-07-01,3.0
4733,"Sport-100 Helmet, Black_Initial Bike Company_Colorado",3,2014-08-01,3.0
4734,"Sport-100 Helmet, Black_Juvenile Sports Equipment_Florida",1,2014-06-01,2.0
4735,"Sport-100 Helmet, Black_Juvenile Sports Equipment_Florida",2,2014-07-01,2.0
4736,"Sport-100 Helmet, Black_Juvenile Sports Equipment_Florida",3,2014-08-01,2.0
4737,"Sport-100 Helmet, Black_Larger Cycle Shop_New York",1,2014-06-01,17.0
4738,"Sport-100 Helmet, Black_Larger Cycle Shop_New York",2,2014-07-01,17.0
4739,"Sport-100 Helmet, Black_Larger Cycle Shop_New York",3,2014-08-01,17.0
4740,"Sport-100 Helmet, Black_Latest Sports Equipment_Washington",1,2014-06-01,5.0
4741,"Sport-100 Helmet, Black_Latest Sports Equipment_Washington",2,2014-07-01,5.0
4742,"Sport-100 Helmet, Black_Latest Sports Equipment_Washington",3,2014-08-01,5.0
4743,"Sport-100 Helmet, Black_Many Bikes Store_California",1,2014-06-01,4.0
4744,"Sport-100 Helmet, Black_Many Bikes Store_California",2,2014-07-01,4.0
4745,"Sport-100 Helmet, Black_Many Bikes Store_California",3,2014-08-01,4.0
4746,"Sport-100 Helmet, Black_Metropolitan Equipment_France",1,2014-06-01,4.0
4747,"Sport-100 Helmet, Black_Metropolitan Equipment_France",2,2014-07-01,4.0
4748,"Sport-100 Helmet, Black_Metropolitan Equipment_France",3,2014-08-01,4.0
4749,"Sport-100 Helmet, Black_Original Bicycle Supply Company_Canada",1,2014-06-01,6.0
4750,"Sport-100 Helmet, Black_Original Bicycle Supply Company_Canada",2,2014-07-01,6.0
4751,"Sport-100 Helmet, Black_Original Bicycle Supply Company_Canada",3,2014-08-01,6.0
4752,"Sport-100 Helmet, Black_Paint Supply_Texas",1,2014-06-01,2.0
4753,"Sport-100 Helmet, Black_Paint Supply_Texas",2,2014-07-01,2.0
4754,"Sport-100 Helmet, Black_Paint Supply_Texas",3,2014-08-01,2.0
4755,"Sport-100 Helmet, Black_Preferred Bikes_California",1,2014-06-01,5.0
4756,"Sport-100 Helmet, Black_Preferred Bikes_California",2,2014-07-01,5.0
4757,"Sport-100 Helmet, Black_Preferred Bikes_California",3,2014-08-01,5.0
4758,"Sport-100 Helmet, Black_Prosperous Tours_United Kingdom",1,2014-06-01,11.0
4759,"Sport-100 Helmet, Black_Prosperous Tours_United Kingdom",2,2014-07-01,11.0
4760,"Sport-100 Helmet, Black_Prosperous Tours_United Kingdom",3,2014-08-01,11.0
4761,"Sport-100 Helmet, Black_Rally Day Mall_Florida",1,2014-06-01,2.0
4762,"Sport-100 Helmet, Black_Rally Day Mall_Florida",2,2014-07-01,2.0
4763,"Sport-100 Helmet, Black_Rally Day Mall_Florida",3,2014-08-01,2.0
4764,"Sport-100 Helmet, Black_Rapid Bikes_Canada",1,2014-06-01,8.0
4765,"Sport-100 Helmet, Black_Rapid Bikes_Canada",2,2014-07-01,8.0
4766,"Sport-100 Helmet, Black_Rapid Bikes_Canada",3,2014-08-01,8.0
4767,"Sport-100 Helmet, Black_Real Sporting Goods_Arizona",1,2014-06-01,2.0
4768,"Sport-100 Helmet, Black_Real Sporting Goods_Arizona",2,2014-07-01,2.0
4769,"Sport-100 Helmet, Black_Real Sporting Goods_Arizona",3,2014-08-01,2.0
4770,"Sport-100 Helmet, Black_Reasonable Bicycle Sales_Colorado",1,2014-06-01,2.0
4771,"Sport-100 Helmet, Black_Reasonable Bicycle Sales_Colorado",2,2014-07-01,2.0
4772,"Sport-100 Helmet, Black_Reasonable Bicycle Sales_Colorado",3,2014-08-01,2.0
4773,"Sport-100 Helmet, Black_Registered Cycle Store_France",1,2014-06-01,8.0
4774,"Sport-100 Helmet, Black_Registered Cycle Store_France",2,2014-07-01,8.0
4775,"Sport-100 Helmet, Black_Registered Cycle Store_France",3,2014-08-01,8.0
4776,"Sport-100 Helmet, Black_Resale Services_California",1,2014-06-01,3.0
4777,"Sport-100 Helmet, Black_Resale Services_California",2,2014-07-01,3.0
4778,"Sport-100 Helmet, Black_Resale Services_California",3,2014-08-01,3.0
4779,"Sport-100 Helmet, Black_Retail Mall_Canada",1,2014-06-01,2.0
4780,"Sport-100 Helmet, Black_Retail Mall_Canada",2,2014-07-01,2.0
4781,"Sport-100 Helmet, Black_Retail Mall_Canada",3,2014-08-01,2.0
4782,"Sport-100 Helmet, Black_Retail Sales and Service_New Hampshire",1,2014-06-01,2.0
4783,"Sport-100 Helmet, Black_Retail Sales and Service_New Hampshire",2,2014-07-01,2.0
4784,"Sport-100 Helmet, Black_Retail Sales and Service_New Hampshire",3,2014-08-01,2.0
4785,"Sport-100 Helmet, Black_Rewarding Activities Company_Canada",1,2014-06-01,13.0
4786,"Sport-100 Helmet, Black_Rewarding Activities Company_Canada",2,2014-07-01,13.0
4787,"Sport-100 Helmet, Black_Rewarding Activities Company_Canada",3,2014-08-01,13.0
4788,"Sport-100 Helmet, Black_Sales and Supply Company_Virginia",1,2014-06-01,11.0
4789,"Sport-100 Helmet, Black_Sales and Supply Company_Virginia",2,2014-07-01,11.0
4790,"Sport-100 Helmet, Black_Sales and Supply Company_Virginia",3,2014-08-01,11.0
4791,"Sport-100 Helmet, Black_Separate Parts Corporation_California",1,2014-06-01,4.0
4792,"Sport-100 Helmet, Black_Separate Parts Corporation_California",2,2014-07-01,4.0
4793,"Sport-100 Helmet, Black_Separate Parts Corporation_California",3,2014-08-01,4.0
4794,"Sport-100 Helmet, Black_Seventh Bike Store_New Hampshire",1,2014-06-01,3.0
4795,"Sport-100 Helmet, Black_Seventh Bike Store_New Hampshire",2,2014-07-01,3.0
4796,"Sport-100 Helmet, Black_Seventh Bike Store_New Hampshire",3,2014-08-01,3.0
4797,"Sport-100 Helmet, Black_Sheet Metal Manufacturing_Texas",1,2014-06-01,4.0
4798,"Sport-100 Helmet, Black_Sheet Metal Manufacturing_Texas",2,2014-07-01,4.0
4799,"Sport-100 Helmet, Black_Sheet Metal Manufacturing_Texas",3,2014-08-01,4.0
4800,"Sport-100 Helmet, Black_Spare Parts Co._France",1,2014-06-01,2.0
4801,"Sport-100 Helmet, Black_Spare Parts Co._France",2,2014-07-01,2.0
4802,"Sport-100 Helmet, Black_Spare Parts Co._France",3,2014-08-01,2.0
4803,"Sport-100 Helmet, Black_Steel Inc._France",1,2014-06-01,8.0
4804,"Sport-100 Helmet, Black_Steel Inc._France",2,2014-07-01,8.0
4805,"Sport-100 Helmet, Black_Steel Inc._France",3,2014-08-01,8.0
4806,"Sport-100 Helmet, Black_Sundry Sporting Goods_Canada",1,2014-06-01,7.0
4807,"Sport-100 Helmet, Black_Sundry Sporting Goods_Canada",2,2014-07-01,7.0
4808,"Sport-100 Helmet, Black_Sundry Sporting Goods_Canada",3,2014-08-01,7.0
4809,"Sport-100 Helmet, Black_Tenth Bike Store_Canada",1,2014-06-01,3.0
4810,"Sport-100 Helmet, Black_Tenth Bike Store_Canada",2,2014-07-01,3.0
4811,"Sport-100 Helmet, Black_Tenth Bike Store_Canada",3,2014-08-01,3.0
4812,"Sport-100 Helmet, Black_The Gear Store_Texas",1,2014-06-01,5.0
4813,"Sport-100 Helmet, Black_The Gear Store_Texas",2,2014-07-01,5.0
4814,"Sport-100 Helmet, Black_The Gear Store_Texas",3,2014-08-01,5.0
4815,"Sport-100 Helmet, Black_Top Sports Supply_Canada",1,2014-06-01,14.0
4816,"Sport-100 Helmet, Black_Top Sports Supply_Canada",2,2014-07-01,14.0
4817,"Sport-100 Helmet, Black_Top Sports Supply_Canada",3,2014-08-01,14.0
4818,"Sport-100 Helmet, Black_Totes & Baskets Company_Texas",1,2014-06-01,4.0
4819,"Sport-100 Helmet, Black_Totes & Baskets Company_Texas",2,2014-07-01,4.0
4820,"Sport-100 Helmet, Black_Totes & Baskets Company_Texas",3,2014-08-01,4.0
4821,"Sport-100 Helmet, Black_Twelfth Bike Store_Canada",1,2014-06-01,1.0
4822,"Sport-100 Helmet, Black_Twelfth Bike Store_Canada",2,2014-07-01,1.0
4823,"Sport-100 Helmet, Black_Twelfth Bike Store_Canada",3,2014-08-01,1.0
4824,"Sport-100 Helmet, Black_Uttermost Bike Shop_United Kingdom",1,2014-06-01,6.0
4825,"Sport-100 Helmet, Black_Uttermost Bike Shop_United Kingdom",2,2014-07-01,6.0
4826,"Sport-100 Helmet, Black_Uttermost Bike Shop_United Kingdom",3,2014-08-01,6.0
4827,"Sport-100 Helmet, Black_Valuable Bike Parts Company_Florida",1,2014-06-01,4.0
4828,"Sport-100 Helmet, Black_Valuable Bike Parts Company_Florida",2,2014-07-01,4.0
4829,"Sport-100 Helmet, Black_Valuable Bike Parts Company_Florida",3,2014-08-01,4.0
4830,"Sport-100 Helmet, Black_Vigorous Exercise Company_Canada",1,2014-06-01,6.0
4831,"Sport-100 Helmet, Black_Vigorous Exercise Company_Canada",2,2014-07-01,6.0
4832,"Sport-100 Helmet, Black_Vigorous Exercise Company_Canada",3,2014-08-01,6.0
4833,"Sport-100 Helmet, Black_Wheelsets Storehouse_Maine",1,2014-06-01,7.0
4834,"Sport-100 Helmet, Black_Wheelsets Storehouse_Maine",2,2014-07-01,7.0
4835,"Sport-100 Helmet, Black_Wheelsets Storehouse_Maine",3,2014-08-01,7.0
4836,"Sport-100 Helmet, Black_World of Bikes_Missouri",1,2014-06-01,3.0
4837,"Sport-100 Helmet, Black_World of Bikes_Missouri",2,2014-07-01,3.0
4838,"Sport-100 Helmet, Black_World of Bikes_Missouri",3,2014-08-01,3.0
4839,"Sport-100 Helmet, Black_eCommerce Bikes_Mississippi",1,2014-06-01,11.0
4840,"Sport-100 Helmet, Black_eCommerce Bikes_Mississippi",2,2014-07-01,11.0
4841,"Sport-100 Helmet, Black_eCommerce Bikes_Mississippi",3,2014-08-01,11.0
4842,"Sport-100 Helmet, Blue_Advanced Bike Components_Texas",1,2014-06-01,13.0
4843,"Sport-100 Helmet, Blue_Advanced Bike Components_Texas",2,2014-07-01,13.0
4844,"Sport-100 Helmet, Blue_Advanced Bike Components_Texas",3,2014-08-01,13.0
4845,"Sport-100 Helmet, Blue_Area Bike Accessories_California",1,2014-06-01,3.0
4846,"Sport-100 Helmet, Blue_Area Bike Accessories_California",2,2014-07-01,3.0
4847,"Sport-100 Helmet, Blue_Area Bike Accessories_California",3,2014-08-01,3.0
4848,"Sport-100 Helmet, Blue_Better Bike Shop_Georgia",1,2014-06-01,10.0
4849,"Sport-100 Helmet, Blue_Better Bike Shop_Georgia",2,2014-07-01,10.0
4850,"Sport-100 Helmet, Blue_Better Bike Shop_Georgia",3,2014-08-01,10.0
4851,"Sport-100 Helmet, Blue_Bike Dealers Association_New Mexico",1,2014-06-01,2.0
4852,"Sport-100 Helmet, Blue_Bike Dealers Association_New Mexico",2,2014-07-01,2.0
4853,"Sport-100 Helmet, Blue_Bike Dealers Association_New Mexico",3,2014-08-01,2.0
4854,"Sport-100 Helmet, Blue_Bikes and Motorbikes_Canada",1,2014-06-01,11.0
4855,"Sport-100 Helmet, Blue_Bikes and Motorbikes_Canada",2,2014-07-01,11.0
4856,"Sport-100 Helmet, Blue_Bikes and Motorbikes_Canada",3,2014-08-01,11.0
4857,"Sport-100 Helmet, Blue_Bulk Discount Store_United Kingdom",1,2014-06-01,3.0
4858,"Sport-100 Helmet, Blue_Bulk Discount Store_United Kingdom",2,2014-07-01,3.0
4859,"Sport-100 Helmet, Blue_Bulk Discount Store_United Kingdom",3,2014-08-01,3.0
4860,"Sport-100 Helmet, Blue_Citywide Service and Repair_Canada",1,2014-06-01,6.0
4861,"Sport-100 Helmet, Blue_Citywide Service and Repair_Canada",2,2014-07-01,6.0
4862,"Sport-100 Helmet, Blue_Citywide Service and Repair_Canada",3,2014-08-01,6.0
4863,"Sport-100 Helmet, Blue_Commerce Bicycle Specialists_United Kingdom",1,2014-06-01,8.0
4864,"Sport-100 Helmet, Blue_Commerce Bicycle Specialists_United Kingdom",2,2014-07-01,8.0
4865,"Sport-100 Helmet, Blue_Commerce Bicycle Specialists_United Kingdom",3,2014-08-01,8.0
4866,"Sport-100 Helmet, Blue_Corner Bicycle Supply_Canada",1,2014-06-01,7.0
4867,"Sport-100 Helmet, Blue_Corner Bicycle Supply_Canada",2,2014-07-01,7.0
4868,"Sport-100 Helmet, Blue_Corner Bicycle Supply_Canada",3,2014-08-01,7.0
4869,"Sport-100 Helmet, Blue_Eastside Department Store_California",1,2014-06-01,15.0
4870,"Sport-100 Helmet, Blue_Eastside Department Store_California",2,2014-07-01,15.0
4871,"Sport-100 Helmet, Blue_Eastside Department Store_California",3,2014-08-01,15.0
4872,"Sport-100 Helmet, Blue_Exhilarating Cycles_Michigan",1,2014-06-01,11.0
4873,"Sport-100 Helmet, Blue_Exhilarating Cycles_Michigan",2,2014-07-01,11.0
4874,"Sport-100 Helmet, Blue_Exhilarating Cycles_Michigan",3,2014-08-01,11.0
4875,"Sport-100 Helmet, Blue_Fabrikam Inc., West_Michigan",1,2014-06-01,4.0
4876,"Sport-100 Helmet, Blue_Fabrikam Inc., West_Michigan",2,2014-07-01,4.0
4877,"Sport-100 Helmet, Blue_Fabrikam Inc., West_Michigan",3,2014-08-01,4.0
4878,"Sport-100 Helmet, Blue_Farthermost Bike Shop_California",1,2014-06-01,1.0
4879,"Sport-100 Helmet, Blue_Farthermost Bike Shop_California",2,2014-07-01,1.0
4880,"Sport-100 Helmet, Blue_Farthermost Bike Shop_California",3,2014-08-01,1.0
4881,"Sport-100 Helmet, Blue_Fashionable Department Stores_New York",1,2014-06-01,2.0
4882,"Sport-100 Helmet, Blue_Fashionable Department Stores_New York",2,2014-07-01,2.0
4883,"Sport-100 Helmet, Blue_Fashionable Department Stores_New York",3,2014-08-01,2.0
4884,"Sport-100 Helmet, Blue_Field Trip Store_Colorado",1,2014-06-01,8.0
4885,"Sport-100 Helmet, Blue_Field Trip Store_Colorado",2,2014-07-01,8.0
4886,"Sport-100 Helmet, Blue_Field Trip Store_Colorado",3,2014-08-01,8.0
4887,"Sport-100 Helmet, Blue_Futuristic Sport Distributors_Colorado",1,2014-06-01,11.0
4888,"Sport-100 Helmet, Blue_Futuristic Sport Distributors_Colorado",2,2014-07-01,11.0
4889,"Sport-100 Helmet, Blue_Futuristic Sport Distributors_Colorado",3,2014-08-01,11.0
4890,"Sport-100 Helmet, Blue_General Supplies_Canada",1,2014-06-01,3.0
4891,"Sport-100 Helmet, Blue_General Supplies_Canada",2,2014-07-01,3.0
4892,"Sport-100 Helmet, Blue_General Supplies_Canada",3,2014-08-01,3.0
4893,"Sport-100 Helmet, Blue_Good Bike Shop_Wisconsin",1,2014-06-01,3.0
4894,"Sport-100 Helmet, Blue_Good Bike Shop_Wisconsin",2,2014-07-01,3.0
4895,"Sport-100 Helmet, Blue_Good Bike Shop_Wisconsin",3,2014-08-01,3.0
4896,"Sport-100 Helmet, Blue_Great Bikes _Wyoming",1,2014-06-01,3.0
4897,"Sport-100 Helmet, Blue_Great Bikes _Wyoming",2,2014-07-01,3.0
4898,"Sport-100 Helmet, Blue_Great Bikes _Wyoming",3,2014-08-01,3.0
4899,"Sport-100 Helmet, Blue_Juvenile Sports Equipment_Florida",1,2014-06-01,2.0
