nome_produto,nome_cliente,regiao,ano,mes,data_base,quantidade
"LL Mountain Frame - Silver, 44",Traditional Department Stores,New York,2013,9,2013-09-30,3
"Full-Finger Gloves, M",Traditional Department Stores,New York,2012,6,2012-06-30,24
ML Mountain Front Wheel,Traditional Department Stores,New York,2012,6,2012-06-30,3
"ML Mountain Frame - Black, 44",Traditional Department Stores,New York,2012,6,2012-06-30,2
"HL Mountain Frame - Black, 42",Traditional Department Stores,New York,2012,6,2012-06-30,3
"HL Mountain Frame - Silver, 38",Traditional Department Stores,New York,2012,6,2012-06-30,3
"Full-Finger Gloves, S",Traditional Department Stores,New York,2012,6,2012-06-30,2
"ML Mountain Frame - Black, 38",Traditional Department Stores,New York,2012,6,2012-06-30,1
"Mountain-300 Black, 44",Traditional Department Stores,New York,2012,6,2012-06-30,6
ML Mountain Rear Wheel,Traditional Department Stores,New York,2012,6,2012-06-30,1
LL Mountain Front Wheel,Traditional Department Stores,New York,2012,6,2012-06-30,4
"Mountain-200 Black, 42",Traditional Department Stores,New York,2012,6,2012-06-30,6
"Mountain-200 Silver, 38",Traditional Department Stores,New York,2012,6,2012-06-30,8
"Mountain-200 Silver, 46",Traditional Department Stores,New York,2012,6,2012-06-30,2
"Mountain-200 Black, 46",Traditional Department Stores,New York,2012,6,2012-06-30,4
HL Mountain Handlebars,Traditional Department Stores,New York,2012,6,2012-06-30,5
"Mountain-300 Black, 40",Traditional Department Stores,New York,2012,6,2012-06-30,3
"ML Mountain Frame - Black, 48",Traditional Department Stores,New York,2012,6,2012-06-30,2
"Full-Finger Gloves, L",Traditional Department Stores,New York,2012,6,2012-06-30,18
"Full-Finger Gloves, S",Traditional Department Stores,New York,2013,3,2013-03-30,4
"Full-Finger Gloves, L",Traditional Department Stores,New York,2013,3,2013-03-30,6
HL Mountain Rear Wheel,Traditional Department Stores,New York,2013,3,2013-03-30,2
"HL Mountain Frame - Silver, 38",Traditional Department Stores,New York,2013,3,2013-03-30,1
HL Mountain Handlebars,Traditional Department Stores,New York,2013,3,2013-03-30,1
"ML Mountain Frame - Black, 48",Traditional Department Stores,New York,2013,3,2013-03-30,4
LL Mountain Front Wheel,Traditional Department Stores,New York,2013,3,2013-03-30,3
"HL Mountain Frame - Black, 42",Traditional Department Stores,New York,2013,3,2013-03-30,2
"ML Mountain Frame - Black, 44",Traditional Department Stores,New York,2013,3,2013-03-30,3
"Full-Finger Gloves, M",Traditional Department Stores,New York,2013,3,2013-03-30,4
"Mountain-200 Black, 42",Traditional Department Stores,New York,2013,3,2013-03-30,8
"Mountain-200 Black, 46",Traditional Department Stores,New York,2013,3,2013-03-30,2
ML Mountain Front Wheel,Traditional Department Stores,New York,2013,3,2013-03-30,2
"Mountain-200 Silver, 38",Traditional Department Stores,New York,2013,3,2013-03-30,1
"Mountain-200 Silver, 42",Traditional Department Stores,New York,2013,3,2013-03-30,2
ML Mountain Rear Wheel,Traditional Department Stores,New York,2013,3,2013-03-30,2
"Mountain-200 Silver, 46",Traditional Department Stores,New York,2013,3,2013-03-30,7
"ML Mountain Frame - Black, 38",Traditional Department Stores,New York,2013,3,2013-03-30,1
"ML Mountain Frame-W - Silver, 40",Traditional Department Stores,New York,2013,12,2013-12-31,1
"Women's Mountain Shorts, S",Traditional Department Stores,New York,2013,12,2013-12-31,10
"Women's Mountain Shorts, M",Traditional Department Stores,New York,2013,12,2013-12-31,2
"ML Mountain Frame - Black, 44",Traditional Department Stores,New York,2012,9,2012-09-30,1
"Mountain-200 Silver, 42",Traditional Department Stores,New York,2012,9,2012-09-30,7
"Mountain-200 Black, 38",Traditional Department Stores,New York,2012,9,2012-09-30,6
"Mountain-200 Silver, 38",Traditional Department Stores,New York,2012,9,2012-09-30,5
"Full-Finger Gloves, L",Traditional Department Stores,New York,2012,9,2012-09-30,7
"ML Mountain Frame - Black, 38",Traditional Department Stores,New York,2012,9,2012-09-30,4
HL Mountain Handlebars,Traditional Department Stores,New York,2012,9,2012-09-30,2
"Mountain-300 Black, 38",Traditional Department Stores,New York,2012,9,2012-09-30,3
"Mountain-200 Silver, 46",Traditional Department Stores,New York,2012,9,2012-09-30,2
ML Mountain Rear Wheel,Traditional Department Stores,New York,2012,9,2012-09-30,2
HL Mountain Rear Wheel,Traditional Department Stores,New York,2012,9,2012-09-30,3
"HL Mountain Frame - Black, 42",Traditional Department Stores,New York,2012,9,2012-09-30,2
"Mountain-300 Black, 40",Traditional Department Stores,New York,2012,9,2012-09-30,4
ML Mountain Front Wheel,Traditional Department Stores,New York,2012,9,2012-09-30,2
"Mountain-200 Black, 42",Traditional Department Stores,New York,2012,9,2012-09-30,2
"Full-Finger Gloves, M",Traditional Department Stores,New York,2012,9,2012-09-30,19
"Mountain-300 Black, 44",Traditional Department Stores,New York,2012,9,2012-09-30,2
"Road-250 Black, 48",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,1
"Sport-100 Helmet, Black",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,3
"Long-Sleeve Logo Jersey, M",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,4
"Racing Socks, M",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,14
HL Road Pedal,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,1
"Road-750 Black, 58",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,2
"Road-550-W Yellow, 42",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,3
"Classic Vest, M",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,3
"ML Road Frame-W - Yellow, 48",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,2
"Racing Socks, L",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,3
"Short-Sleeve Classic Jersey, S",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,7
"Sport-100 Helmet, Red",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,2
"Classic Vest, S",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,6
Water Bottle - 30 oz.,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,6
"Short-Sleeve Classic Jersey, L",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,5
"Road-750 Black, 52",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,1
ML Road Pedal,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,1
"Road-550-W Yellow, 48",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,1
Bike Wash - Dissolver,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,5
"Road-550-W Yellow, 38",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,4
"Half-Finger Gloves, S",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,4
"Short-Sleeve Classic Jersey, XL",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,11
"Road-350-W Yellow, 40",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,3
"Road-250 Red, 58",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,2
Hitch Rack - 4-Bike,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,1
"Road-250 Black, 44",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,3
LL Road Pedal,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,3
AWC Logo Cap,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,10
"Road-350-W Yellow, 48",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,3
"Half-Finger Gloves, M",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,5
Patch Kit/8 Patches,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,10
"Sport-100 Helmet, Blue",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,6
"Long-Sleeve Logo Jersey, L",Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,9
Hydration Pack - 70 oz.,Underglaze and Finish Company,North Carolina,2013,6,2013-06-30,4
"Sport-100 Helmet, Blue",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,7
"Long-Sleeve Logo Jersey, M",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,10
"Road-250 Red, 58",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,1
"Road-550-W Yellow, 40",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,2
"Classic Vest, M",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,4
Water Bottle - 30 oz.,Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,4
"Road-350-W Yellow, 40",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,1
"Road-750 Black, 52",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,2
"ML Road Frame-W - Yellow, 48",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,3
"Racing Socks, M",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,2
"Road-750 Black, 44",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,4
"Road-550-W Yellow, 42",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,1
"Sport-100 Helmet, Black",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,9
Bike Wash - Dissolver,Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,3
"Road-250 Black, 48",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,2
"Long-Sleeve Logo Jersey, L",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,4
"Road-550-W Yellow, 38",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,1
"Road-250 Black, 44",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,1
"Racing Socks, L",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,6
Hitch Rack - 4-Bike,Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,1
"Sport-100 Helmet, Red",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,4
"Short-Sleeve Classic Jersey, L",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,2
HL Road Pedal,Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,3
"Road-350-W Yellow, 48",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,1
"Half-Finger Gloves, M",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,6
Hydration Pack - 70 oz.,Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,2
"Short-Sleeve Classic Jersey, XL",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,4
"Classic Vest, S",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,10
"Road-750 Black, 58",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,5
"Road-550-W Yellow, 48",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,1
AWC Logo Cap,Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,5
"Short-Sleeve Classic Jersey, S",Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,3
LL Road Pedal,Underglaze and Finish Company,North Carolina,2014,3,2014-03-31,2
Hitch Rack - 4-Bike,Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,4
"Road-550-W Yellow, 42",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,1
"Classic Vest, M",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,1
"Road-550-W Yellow, 38",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
"Short-Sleeve Classic Jersey, XL",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
"Road-750 Black, 52",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
"Short-Sleeve Classic Jersey, L",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
"Half-Finger Gloves, S",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,6
"Classic Vest, S",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,11
Bike Wash - Dissolver,Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,7
"Sport-100 Helmet, Black",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,5
ML Road Pedal,Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,2
AWC Logo Cap,Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,2
Hydration Pack - 70 oz.,Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,6
"Road-750 Black, 44",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,1
"Racing Socks, M",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,6
"Short-Sleeve Classic Jersey, S",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,5
"Road-350-W Yellow, 48",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,1
LL Road Pedal,Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,1
"Road-550-W Yellow, 40",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
"Sport-100 Helmet, Blue",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,8
"Road-250 Red, 58",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
"Long-Sleeve Logo Jersey, M",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,5
"Long-Sleeve Logo Jersey, L",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,6
HL Road Pedal,Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
Water Bottle - 30 oz.,Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
"Sport-100 Helmet, Red",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,4
"Road-550-W Yellow, 48",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,5
"ML Road Frame-W - Yellow, 48",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,2
"Racing Socks, L",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,3
"Half-Finger Gloves, M",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,5
"Road-250 Black, 44",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,4
"Road-350-W Yellow, 40",Underglaze and Finish Company,North Carolina,2013,9,2013-09-30,1
"Road-750 Black, 44",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,2
"Road-350-W Yellow, 48",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,2
"Road-350-W Yellow, 40",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,1
"Road-550-W Yellow, 42",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,3
Bike Wash - Dissolver,Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,5
"Sport-100 Helmet, Black",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,5
"Long-Sleeve Logo Jersey, L",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,2
"Racing Socks, L",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,5
"Road-750 Black, 58",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,5
AWC Logo Cap,Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,6
"Classic Vest, S",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,4
"Short-Sleeve Classic Jersey, XL",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,5
"Short-Sleeve Classic Jersey, L",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,4
ML Road Pedal,Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,3
"Road-250 Black, 48",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,3
"Road-550-W Yellow, 40",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,1
LL Road Pedal,Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,2
"Sport-100 Helmet, Blue",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,8
Hitch Rack - 4-Bike,Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,4
"Racing Socks, M",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,1
Water Bottle - 30 oz.,Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,1
"Road-550-W Yellow, 48",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,3
HL Road Pedal,Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,2
"Road-550-W Yellow, 38",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,1
"Road-250 Red, 58",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,1
"Classic Vest, M",Underglaze and Finish Company,North Carolina,2013,12,2013-12-31,4
"Touring-2000 Blue, 54",Games and Sport Supply Company,Alabama,2013,7,2013-07-31,1
"Touring-2000 Blue, 54",Games and Sport Supply Company,Alabama,2014,5,2014-05-01,4
"Touring-2000 Blue, 54",Games and Sport Supply Company,Alabama,2013,10,2013-10-30,3
"Touring-2000 Blue, 54",Games and Sport Supply Company,Alabama,2014,1,2014-01-29,3
"Long-Sleeve Logo Jersey, L",Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,3
"Women's Mountain Shorts, M",Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,4
"Sport-100 Helmet, Black",Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,6
"Short-Sleeve Classic Jersey, XL",Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,4
"Classic Vest, S",Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,5
AWC Logo Cap,Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,2
"Mountain-200 Black, 38",Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,1
"Women's Mountain Shorts, S",Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,20
Water Bottle - 30 oz.,Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,3
Hitch Rack - 4-Bike,Lubricant and Grease Suppliers,North Carolina,2013,6,2013-06-30,7
"Women's Mountain Shorts, L",Lubricant and Grease Suppliers,North Carolina,2014,3,2014-03-31,6
"Short-Sleeve Classic Jersey, XL",Lubricant and Grease Suppliers,North Carolina,2014,3,2014-03-31,3
"Women's Mountain Shorts, M",Lubricant and Grease Suppliers,North Carolina,2014,3,2014-03-31,4
"Mountain-200 Black, 38",Lubricant and Grease Suppliers,North Carolina,2014,3,2014-03-31,2
"Women's Mountain Shorts, S",Lubricant and Grease Suppliers,North Carolina,2014,3,2014-03-31,5
Hitch Rack - 4-Bike,Lubricant and Grease Suppliers,North Carolina,2014,3,2014-03-31,3
"Classic Vest, S",Lubricant and Grease Suppliers,North Carolina,2014,3,2014-03-31,2
"Full-Finger Gloves, L",Lubricant and Grease Suppliers,North Carolina,2012,12,2012-12-31,4
"Mountain-200 Black, 38",Lubricant and Grease Suppliers,North Carolina,2012,12,2012-12-31,5
"Full-Finger Gloves, M",Lubricant and Grease Suppliers,North Carolina,2012,12,2012-12-31,3
